State,Denominator,"Prevalence Estimates per 1,000 Children",Lower CI,Upper CI,Prevalence Range,Show Lower and Upper CI,Year,Data Set
Alaska,2613,24.7,18.6,32.8,20 to <30,Yes,2020,National Survey of Children's Health†
Alaska,1359,33.2,22,49.7,30+,Yes,2022,National Survey of Children's Health†
Alaska,122469,1.6,1.4,1.8,<10,Yes,2000,Special Education Child Count
Alaska,123001,1.8,1.6,2,<10,Yes,2001,Special Education Child Count
Alaska,122904,2,1.8,2.3,<10,Yes,2002,Special Education Child Count
Alaska,122575,2.3,2,2.6,<10,Yes,2003,Special Education Child Count
Alaska,121340,2.8,2.5,3.1,<10,Yes,2004,Special Education Child Count
Alaska,121440,3,2.7,3.4,<10,Yes,2005,Special Education Child Count
Alaska,120981,3.5,3.2,3.9,<10,Yes,2006,Special Education Child Count
Alaska,119725,3.9,3.6,4.3,<10,Yes,2007,Special Education Child Count
Alaska,119013,4.5,4.1,4.9,<10,Yes,2008,Special Education Child Count
Alaska,119382,5,4.6,5.4,<10,Yes,2009,Special Education Child Count
Alaska,118994,5.6,5.2,6.1,<10,Yes,2010,Special Education Child Count
Alaska,117959,6.3,5.9,6.8,<10,Yes,2011,Special Education Child Count
Alaska,117789,7.1,6.7,7.6,<10,Yes,2012,Special Education Child Count
Alaska,117065,7.8,7.3,8.3,<10,Yes,2013,Special Education Child Count
Alaska,117543,8.5,8,9.1,<10,Yes,2014,Special Education Child Count
Alaska,118699,9.4,8.8,9.9,<10,Yes,2015,Special Education Child Count
Alaska,119217,10.1,9.5,10.7,10 to <20,Yes,2016,Special Education Child Count
Alaska,119090,10.6,10.1,11.2,10 to <20,Yes,2017,Special Education Child Count
Alaska,117443,11.3,10.7,11.9,10 to <20,Yes,2018,Special Education Child Count
Alaska,117985,11.9,11.3,12.6,10 to <20,Yes,2019,Special Education Child Count
Alaska,116990,12.7,12,13.3,10 to <20,Yes,2020,Special Education Child Count
Alaska,117240,13.4,12.8,14.1,10 to <20,Yes,2021,Special Education Child Count
Alaska,117973,14.2,13.5,14.9,10 to <20,Yes,2022,Special Education Child Count
Arizona,45322,6.5,5.8,7.3,<10,Yes,2000,ADDM Network*
Arizona,45113,6.2,5.5,7,<10,Yes,2002,ADDM Network*
Arizona,13620,9.8,8.2,11.6,<10,Yes,2004,ADDM Network*
Arizona,41650,12.1,11.1,13.2,10 to <20,Yes,2006,ADDM Network*
Arizona,32601,15.6,14.3,17,10 to <20,Yes,2008,ADDM Network*
Arizona,33768,15.7,14.4,17.1,10 to <20,Yes,2010,ADDM Network*
Arizona,32615,15.1,13.9,16.5,10 to <20,Yes,2012,ADDM Network*
Arizona,24952,14,12.6,15.5,10 to <20,Yes,2014,ADDM Network*
Arizona,17656,16,14.2,17.9,10 to <20,Yes,2016,ADDM Network*
Arizona,13313,24.9,22.4,27.6,20 to <30,Yes,2018,ADDM Network*
Arizona,13118,27.4,24.8,30.4,20 to <30,Yes,2020,ADDM Network*
Arizona,6709,31.3,27.4,35.7,30+,Yes,2022,ADDM Network*
Arizona,274759,3.3,3.1,3.5,<10,Yes,2000,Medicaid
Arizona,312970,3.7,3.5,3.9,<10,Yes,2001,Medicaid
Arizona,373705,3.9,3.8,4.2,<10,Yes,2002,Medicaid
Arizona,432277,4,3.9,4.2,<10,Yes,2003,Medicaid
Arizona,458585,4.3,4.1,4.5,<10,Yes,2004,Medicaid
Arizona,475755,4.9,4.7,5.1,<10,Yes,2005,Medicaid
Arizona,472700,7.8,7.5,8,<10,Yes,2006,Medicaid
Arizona,479757,8.6,8.3,8.9,<10,Yes,2007,Medicaid
Arizona,510208,9,8.7,9.3,<10,Yes,2008,Medicaid
Arizona,576963,9.5,9.3,9.8,<10,Yes,2009,Medicaid
Arizona,526254,11.3,11,11.6,10 to <20,Yes,2010,Medicaid
Arizona,580628,11.9,11.6,12.2,10 to <20,Yes,2011,Medicaid
Arizona,616380,12.5,12.3,12.8,10 to <20,Yes,2012,Medicaid
Arizona,613027,13.9,13.7,14.2,10 to <20,Yes,2013,Medicaid
Arizona,721405,15.4,15.1,15.7,10 to <20,Yes,2016,Medicaid
Arizona,722361,17,16.7,17.3,10 to <20,Yes,2017,Medicaid
Arizona,709026,19.2,18.9,19.5,10 to <20,Yes,2018,Medicaid
Arizona,702750,21,20.6,21.3,20 to <30,Yes,2019,Medicaid
Arizona,695871,22,21.7,22.4,20 to <30,Yes,2020,Medicaid
Arizona,738541,22.2,21.9,22.6,20 to <30,Yes,2021,Medicaid
Arizona,772617,24.4,24,24.7,20 to <30,Yes,2022,Medicaid
Arizona,1573,19.3,11.8,31.5,10 to <20,Yes,2011,National Survey of Children's Health†
Arizona,2912,31.5,23.7,41.7,30+,Yes,2020,National Survey of Children's Health†
Arizona,1416,43.2,29.5,62.8,30+,Yes,2022,National Survey of Children's Health†
Arizona,804559,1.3,1.2,1.4,<10,Yes,2000,Special Education Child Count
Arizona,835126,1.5,1.4,1.6,<10,Yes,2001,Special Education Child Count
Arizona,853801,1.9,1.8,2,<10,Yes,2002,Special Education Child Count
Arizona,920714,2.2,2.1,2.3,<10,Yes,2003,Special Education Child Count
Arizona,948234,2.6,2.5,2.7,<10,Yes,2004,Special Education Child Count
Arizona,1000752,3.1,3,3.2,<10,Yes,2005,Special Education Child Count
Arizona,967743,3.9,3.8,4,<10,Yes,2006,Special Education Child Count
Arizona,984666,4.4,4.3,4.6,<10,Yes,2007,Special Education Child Count
Arizona,983587,5.1,4.9,5.2,<10,Yes,2008,Special Education Child Count
Arizona,984294,6,5.8,6.1,<10,Yes,2009,Special Education Child Count
Arizona,980187,6.8,6.7,7,<10,Yes,2010,Special Education Child Count
Arizona,986805,7.6,7.4,7.7,<10,Yes,2011,Special Education Child Count
Arizona,993616,8.2,8,8.4,<10,Yes,2012,Special Education Child Count
Arizona,1007136,8.8,8.6,9,<10,Yes,2013,Special Education Child Count
Arizona,1019375,9.3,9.1,9.5,<10,Yes,2014,Special Education Child Count
Arizona,1019034,9.8,9.6,10,<10,Yes,2015,Special Education Child Count
Arizona,1033143,10.4,10.2,10.6,10 to <20,Yes,2016,Special Education Child Count
Arizona,1016873,11.4,11.2,11.6,10 to <20,Yes,2017,Special Education Child Count
Arizona,1039606,12.2,12,12.4,10 to <20,Yes,2018,Special Education Child Count
Arizona,1048882,12.9,12.7,13.1,10 to <20,Yes,2019,Special Education Child Count
Arizona,1024499,14.1,13.9,14.3,10 to <20,Yes,2020,Special Education Child Count
Arizona,1036815,14.7,14.4,14.9,10 to <20,Yes,2021,Special Education Child Count
Arizona,1036574,16,15.8,16.3,10 to <20,Yes,2022,Special Education Child Count
Arkansas,36472,6.9,6.1,7.8,<10,Yes,2002,ADDM Network*
Arkansas,4940,10.5,8,13.8,10 to <20,Yes,2008,ADDM Network*
Arkansas,38956,15.5,14.3,16.8,10 to <20,Yes,2010,ADDM Network*
Arkansas,14153,8.8,7.4,10.5,<10,Yes,2012,ADDM Network*
Arkansas,39992,13.1,12,14.2,10 to <20,Yes,2014,ADDM Network*
Arkansas,40225,15.1,13.9,16.3,10 to <20,Yes,2016,ADDM Network*
Arkansas,15435,22.9,20.6,25.3,20 to <30,Yes,2018,ADDM Network*
Arkansas,15432,23.5,21.2,26,20 to <30,Yes,2020,ADDM Network*
Arkansas,15319,29.8,27.3,32.6,20 to <30,Yes,2022,ADDM Network*
Arkansas,185692,5.3,5,5.7,<10,Yes,2000,Medicaid
Arkansas,218750,5.1,4.8,5.4,<10,Yes,2001,Medicaid
Arkansas,249902,5,4.7,5.3,<10,Yes,2002,Medicaid
Arkansas,271969,4.7,4.4,4.9,<10,Yes,2003,Medicaid
Arkansas,292778,4.5,4.3,4.8,<10,Yes,2004,Medicaid
Arkansas,317561,4.5,4.2,4.7,<10,Yes,2005,Medicaid
Arkansas,332135,4.9,4.7,5.2,<10,Yes,2006,Medicaid
Arkansas,330340,5.4,5.1,5.6,<10,Yes,2007,Medicaid
Arkansas,328146,6,5.8,6.3,<10,Yes,2008,Medicaid
Arkansas,332878,6.4,6.1,6.6,<10,Yes,2009,Medicaid
Arkansas,345509,6.5,6.2,6.8,<10,Yes,2010,Medicaid
Arkansas,350947,7,6.7,7.3,<10,Yes,2011,Medicaid
Arkansas,355606,7.4,7.1,7.7,<10,Yes,2012,Medicaid
Arkansas,360224,7.7,7.5,8,<10,Yes,2013,Medicaid
Arkansas,383755,1.9,1.7,2,<10,Yes,2016,Medicaid
Arkansas,373010,8.6,8.3,8.9,<10,Yes,2017,Medicaid
Arkansas,373390,10.4,10.1,10.7,10 to <20,Yes,2018,Medicaid
Arkansas,370648,11.6,11.2,11.9,10 to <20,Yes,2019,Medicaid
Arkansas,364789,12.1,11.8,12.5,10 to <20,Yes,2020,Medicaid
Arkansas,380979,13.8,13.4,14.1,10 to <20,Yes,2021,Medicaid
Arkansas,395357,15.3,14.9,15.7,10 to <20,Yes,2022,Medicaid
Arkansas,1613,22.7,15.5,33.1,20 to <30,Yes,2011,National Survey of Children's Health†
Arkansas,2875,23.6,17.6,31.4,20 to <30,Yes,2020,National Survey of Children's Health†
Arkansas,1439,34.1,24,48.4,30+,Yes,2022,National Survey of Children's Health†
Arkansas,412602,1.6,1.5,1.7,<10,Yes,2000,Special Education Child Count
Arkansas,411655,1.8,1.7,2,<10,Yes,2001,Special Education Child Count
Arkansas,412287,2.2,2,2.3,<10,Yes,2002,Special Education Child Count
Arkansas,414546,2.4,2.3,2.6,<10,Yes,2003,Special Education Child Count
Arkansas,417497,2.8,2.6,2.9,<10,Yes,2004,Special Education Child Count
Arkansas,425018,3.1,3,3.3,<10,Yes,2005,Special Education Child Count
Arkansas,426896,3.6,3.4,3.8,<10,Yes,2006,Special Education Child Count
Arkansas,427439,4.1,3.9,4.3,<10,Yes,2007,Special Education Child Count
Arkansas,427149,4.7,4.5,4.9,<10,Yes,2008,Special Education Child Count
Arkansas,428469,5.2,5,5.5,<10,Yes,2009,Special Education Child Count
Arkansas,429836,5.8,5.6,6.1,<10,Yes,2010,Special Education Child Count
Arkansas,430885,6.6,6.3,6.8,<10,Yes,2011,Special Education Child Count
Arkansas,431069,7.2,7,7.5,<10,Yes,2012,Special Education Child Count
Arkansas,434806,7.8,7.5,8,<10,Yes,2013,Special Education Child Count
Arkansas,437275,8.3,8,8.6,<10,Yes,2014,Special Education Child Count
Arkansas,438292,8.9,8.7,9.2,<10,Yes,2015,Special Education Child Count
Arkansas,440130,9.5,9.3,9.8,<10,Yes,2016,Special Education Child Count
Arkansas,442030,10.2,9.9,10.5,10 to <20,Yes,2017,Special Education Child Count
Arkansas,441545,10.8,10.5,11.2,10 to <20,Yes,2018,Special Education Child Count
Arkansas,442386,11.7,11.4,12,10 to <20,Yes,2019,Special Education Child Count
Arkansas,437877,12.5,12.1,12.8,10 to <20,Yes,2020,Special Education Child Count
Arkansas,436989,13.5,13.1,13.8,10 to <20,Yes,2021,Special Education Child Count
Arkansas,440709,14.6,14.2,14.9,10 to <20,Yes,2022,Special Education Child Count
California,15076,38.9,35.9,42.1,30+,Yes,2018,ADDM Network*
California,15828,44.9,41.7,48.2,30+,Yes,2020,ADDM Network*
California,15212,53.1,49.6,56.7,30+,Yes,2022,ADDM Network*
California,2406609,1,1,1.1,<10,Yes,2000,Medicaid
California,2471781,1.2,1.2,1.3,<10,Yes,2001,Medicaid
California,2695067,1.4,1.4,1.4,<10,Yes,2002,Medicaid
California,2831003,1.6,1.6,1.7,<10,Yes,2003,Medicaid
California,2870079,1.9,1.8,1.9,<10,Yes,2004,Medicaid
California,2832737,2.5,2.4,2.6,<10,Yes,2005,Medicaid
California,2799720,3,2.9,3.1,<10,Yes,2006,Medicaid
California,2767175,3.6,3.5,3.7,<10,Yes,2007,Medicaid
California,2816838,4.3,4.2,4.3,<10,Yes,2008,Medicaid
California,2960114,4.4,4.4,4.5,<10,Yes,2009,Medicaid
California,3086090,4.7,4.6,4.8,<10,Yes,2010,Medicaid
California,3279839,4.9,4.8,4.9,<10,Yes,2011,Medicaid
California,3358697,6.8,6.7,6.9,<10,Yes,2012,Medicaid
California,4014996,6.8,6.7,6.9,<10,Yes,2013,Medicaid
California,4490115,7.6,7.6,7.7,<10,Yes,2016,Medicaid
California,4393862,9.7,9.6,9.8,<10,Yes,2017,Medicaid
California,4297261,13.8,13.7,13.9,10 to <20,Yes,2018,Medicaid
California,4194913,15.7,15.6,15.8,10 to <20,Yes,2019,Medicaid
California,4054840,14.2,14.1,14.4,10 to <20,Yes,2020,Medicaid
California,4178853,15.5,15.4,15.7,10 to <20,Yes,2021,Medicaid
California,4284136,17.5,17.4,17.7,10 to <20,Yes,2022,Medicaid
California,1595,19.6,11.3,33.7,10 to <20,Yes,2011,National Survey of Children's Health†
California,2886,32.1,22.5,45.5,30+,Yes,2020,National Survey of Children's Health†
California,4860,29.8,21.8,40.6,20 to <30,Yes,2022,National Survey of Children's Health†
California,5512592,1.8,1.8,1.8,<10,Yes,2000,Special Education Child Count
California,5617138,2.2,2.2,2.3,<10,Yes,2001,Special Education Child Count
California,5724081,2.7,2.6,2.7,<10,Yes,2002,Special Education Child Count
California,5784387,3.1,3.1,3.2,<10,Yes,2003,Special Education Child Count
California,5812940,3.7,3.7,3.8,<10,Yes,2004,Special Education Child Count
California,5801532,4.4,4.3,4.4,<10,Yes,2005,Special Education Child Count
California,5824922,5.1,5,5.1,<10,Yes,2006,Special Education Child Count
California,5813550,5.9,5.8,6,<10,Yes,2007,Special Education Child Count
California,5783968,6.8,6.7,6.9,<10,Yes,2008,Special Education Child Count
California,5714230,7.8,7.7,7.9,<10,Yes,2009,Special Education Child Count
California,5743498,8.6,8.5,8.6,<10,Yes,2010,Special Education Child Count
California,5719777,9.5,9.4,9.6,<10,Yes,2011,Special Education Child Count
California,5728978,10.3,10.2,10.4,10 to <20,Yes,2012,Special Education Child Count
California,5723381,11.1,11.1,11.2,10 to <20,Yes,2013,Special Education Child Count
California,5717500,12,11.9,12.1,10 to <20,Yes,2014,Special Education Child Count
California,5689280,12.9,12.8,13,10 to <20,Yes,2015,Special Education Child Count
California,5685428,13.9,13.8,14,10 to <20,Yes,2016,Special Education Child Count
California,5679408,14.9,14.8,15,10 to <20,Yes,2017,Special Education Child Count
California,5654612,15.9,15.8,16,10 to <20,Yes,2018,Special Education Child Count
California,5639958,16.2,16.1,16.3,10 to <20,Yes,2019,Special Education Child Count
California,5540220,17.7,17.6,17.8,10 to <20,Yes,2020,Special Education Child Count
California,5422146,20.4,20.3,20.5,20 to <30,Yes,2021,Special Education Child Count
California,5356136,22.9,22.8,23.1,20 to <30,Yes,2022,Special Education Child Count
Colorado,11020,5.9,4.6,7.5,<10,Yes,2002,ADDM Network*
Colorado,7184,7.5,5.8,9.8,<10,Yes,2006,ADDM Network*
Colorado,7725,11.8,9.6,14.4,10 to <20,Yes,2008,ADDM Network*
Colorado,38806,9.9,9,10.9,<10,Yes,2010,ADDM Network*
Colorado,40538,10.8,9.8,11.8,10 to <20,Yes,2012,ADDM Network*
Colorado,41128,13.9,12.8,15.1,10 to <20,Yes,2014,ADDM Network*
Colorado,40874,13.1,12.1,16.3,10 to <20,Yes,2016,ADDM Network*
Colorado,130820,1.9,1.7,2.2,<10,Yes,2000,Medicaid
Colorado,145270,1.8,1.6,2,<10,Yes,2001,Medicaid
Colorado,156929,2,1.8,2.2,<10,Yes,2002,Medicaid
Colorado,174653,2.3,2.1,2.6,<10,Yes,2003,Medicaid
Colorado,197589,2.5,2.3,2.7,<10,Yes,2004,Medicaid
Colorado,208987,2.8,2.6,3,<10,Yes,2005,Medicaid
Colorado,216781,3.6,3.3,3.8,<10,Yes,2006,Medicaid
Colorado,206913,4.8,4.5,5.1,<10,Yes,2007,Medicaid
Colorado,216481,5.4,5.1,5.7,<10,Yes,2008,Medicaid
Colorado,252259,5.5,5.2,5.8,<10,Yes,2009,Medicaid
Colorado,282212,5.7,5.5,6,<10,Yes,2010,Medicaid
Colorado,315401,5.1,4.9,5.4,<10,Yes,2011,Medicaid
Colorado,337541,4.4,4.2,4.6,<10,Yes,2012,Medicaid
Colorado,384963,5,4.7,5.2,<10,Yes,2013,Medicaid
Colorado,530353,8.5,8.3,8.8,<10,Yes,2016,Medicaid
Colorado,540923,9.8,9.5,10.1,<10,Yes,2017,Medicaid
Colorado,525012,12.5,12.2,12.8,10 to <20,Yes,2018,Medicaid
Colorado,509416,15.1,14.8,15.4,10 to <20,Yes,2019,Medicaid
Colorado,485050,16.8,16.4,17.2,10 to <20,Yes,2020,Medicaid
Colorado,521499,18.3,17.9,18.6,10 to <20,Yes,2021,Medicaid
Colorado,532873,21.3,20.9,21.7,20 to <30,Yes,2022,Medicaid
Colorado,3710,23,17.2,30.6,20 to <30,Yes,2020,National Survey of Children's Health†
Colorado,2865,28.4,20.9,38.3,20 to <30,Yes,2022,National Survey of Children's Health†
Colorado,658092,0.7,0.6,0.7,<10,Yes,2000,Special Education Child Count
Colorado,669550,0.8,0.7,0.8,<10,Yes,2001,Special Education Child Count
Colorado,677622,1,0.9,1,<10,Yes,2002,Special Education Child Count
Colorado,681787,1.2,1.1,1.3,<10,Yes,2003,Special Education Child Count
Colorado,687752,1.5,1.4,1.6,<10,Yes,2004,Special Education Child Count
Colorado,697217,1.8,1.7,1.9,<10,Yes,2005,Special Education Child Count
Colorado,708550,2.2,2.1,2.3,<10,Yes,2006,Special Education Child Count
Colorado,714642,2.6,2.5,2.7,<10,Yes,2007,Special Education Child Count
Colorado,726178,3.1,3,3.2,<10,Yes,2008,Special Education Child Count
Colorado,738477,3.6,3.5,3.8,<10,Yes,2009,Special Education Child Count
Colorado,747541,4.2,4.1,4.4,<10,Yes,2010,Special Education Child Count
Colorado,756813,4.9,4.7,5,<10,Yes,2011,Special Education Child Count
Colorado,766235,5.4,5.2,5.5,<10,Yes,2012,Special Education Child Count
Colorado,778033,5.7,5.6,5.9,<10,Yes,2013,Special Education Child Count
Colorado,791275,6.2,6.1,6.4,<10,Yes,2014,Special Education Child Count
Colorado,802257,6.8,6.6,7,<10,Yes,2015,Special Education Child Count
Colorado,808556,7.3,7.1,7.5,<10,Yes,2016,Special Education Child Count
Colorado,813658,7.9,7.8,8.1,<10,Yes,2017,Special Education Child Count
Colorado,814399,8.7,8.5,8.9,<10,Yes,2018,Special Education Child Count
Colorado,814698,9.5,9.3,9.7,<10,Yes,2019,Special Education Child Count
Colorado,798574,10.3,10,10.5,10 to <20,Yes,2020,Special Education Child Count
Colorado,788172,11.1,10.9,11.4,10 to <20,Yes,2021,Special Education Child Count
Colorado,779991,12.4,12.1,12.6,10 to <20,Yes,2022,Special Education Child Count
Connecticut,163068,0.5,0.4,0.6,<10,Yes,2000,Medicaid
Connecticut,170794,0.6,0.5,0.7,<10,Yes,2001,Medicaid
Connecticut,182671,0.6,0.5,0.8,<10,Yes,2002,Medicaid
Connecticut,189680,0.5,0.4,0.6,<10,Yes,2003,Medicaid
Connecticut,195864,0.5,0.4,0.6,<10,Yes,2004,Medicaid
Connecticut,198270,0.5,0.4,0.6,<10,Yes,2005,Medicaid
Connecticut,194389,2.4,2.2,2.6,<10,Yes,2006,Medicaid
Connecticut,192120,2.9,2.7,3.2,<10,Yes,2007,Medicaid
Connecticut,197279,3.6,3.3,3.9,<10,Yes,2008,Medicaid
Connecticut,209322,5.5,5.2,5.8,<10,Yes,2009,Medicaid
Connecticut,222605,6.6,6.3,7,<10,Yes,2010,Medicaid
Connecticut,231880,7.7,7.4,8.1,<10,Yes,2011,Medicaid
Connecticut,239389,8.9,8.6,9.3,<10,Yes,2012,Medicaid
Connecticut,245529,9.9,9.5,10.3,<10,Yes,2013,Medicaid
Connecticut,276337,13.5,13,13.9,10 to <20,Yes,2016,Medicaid
Connecticut,280822,14.4,14,14.9,10 to <20,Yes,2017,Medicaid
Connecticut,284755,16.3,15.8,16.7,10 to <20,Yes,2018,Medicaid
Connecticut,287751,18.2,17.7,18.6,10 to <20,Yes,2019,Medicaid
Connecticut,284244,18.9,18.4,19.4,10 to <20,Yes,2020,Medicaid
Connecticut,299775,19.8,19.3,20.3,10 to <20,Yes,2021,Medicaid
Connecticut,310187,22,21.5,22.6,20 to <30,Yes,2022,Medicaid
Connecticut,1604,11.9,7.2,19.7,10 to <20,Yes,2007,National Survey of Children's Health†
Connecticut,1660,12.5,7.4,21.1,10 to <20,Yes,2011,National Survey of Children's Health†
Connecticut,3064,35.6,26.3,48.1,30+,Yes,2020,National Survey of Children's Health†
Connecticut,1421,29.4,20.5,41.8,20 to <30,Yes,2022,National Survey of Children's Health†
Connecticut,510125,2.3,2.2,2.4,<10,Yes,2000,Special Education Child Count
Connecticut,517272,2.7,2.5,2.8,<10,Yes,2001,Special Education Child Count
Connecticut,517649,3.2,3.1,3.4,<10,Yes,2002,Special Education Child Count
Connecticut,523070,3.7,3.5,3.8,<10,Yes,2003,Special Education Child Count
Connecticut,523056,4.3,4.1,4.5,<10,Yes,2004,Special Education Child Count
Connecticut,521079,5.1,4.9,5.3,<10,Yes,2005,Special Education Child Count
Connecticut,520689,6,5.8,6.2,<10,Yes,2006,Special Education Child Count
Connecticut,516557,6.9,6.7,7.1,<10,Yes,2007,Special Education Child Count
Connecticut,511562,8.1,7.9,8.3,<10,Yes,2008,Special Education Child Count
Connecticut,508413,9.2,9,9.5,<10,Yes,2009,Special Education Child Count
Connecticut,504955,10.1,9.9,10.4,10 to <20,Yes,2010,Special Education Child Count
Connecticut,499575,11.2,10.9,11.5,10 to <20,Yes,2011,Special Education Child Count
Connecticut,495151,12.2,11.9,12.5,10 to <20,Yes,2012,Special Education Child Count
Connecticut,491004,13,12.6,13.3,10 to <20,Yes,2013,Special Education Child Count
Connecticut,487037,13.9,13.6,14.2,10 to <20,Yes,2014,Special Education Child Count
Connecticut,482907,14.7,14.4,15,10 to <20,Yes,2015,Special Education Child Count
Connecticut,479942,15.4,15,15.7,10 to <20,Yes,2016,Special Education Child Count
Connecticut,476476,16.2,15.9,16.6,10 to <20,Yes,2017,Special Education Child Count
Connecticut,472070,17.1,16.7,17.5,10 to <20,Yes,2018,Special Education Child Count
