YouTuber_Name,Title,Date,Duration_Seconds,Views,Likes,Comments,Dislikes,Like_to_Dislike_Ratio,Dislike_to_Like_Ratio,Engagement_Ratio
PM7,My Pokemon Randomly Evolve Every Level (Nuzlocke),2021-02-11 16:27:47+00:00,2217,551216,9891,627,203,48.724137931034484,0.020523708421797595,1.9449725697367275
PM7,So I Joined A Pixelmon SMP...,2021-02-13 17:15:13+00:00,1907,247462,5950,432,76,78.28947368421052,0.012773109243697478,2.6096936095238865
PM7,Pokemon But My Shiny Evolves Randomly Every Level,2021-02-16 16:33:59+00:00,1895,240219,5439,319,90,60.43333333333333,0.01654715940430226,2.434445235389374
PM7,All Of My Pokemon Randomly Evolve Every Level,2021-02-20 16:49:06+00:00,2057,149841,3756,218,52,72.23076923076923,0.013844515441959531,2.6868480589424792
PM7,Reacting To Beating Pokémon How Nintendo Intended,2021-02-23 16:19:43+00:00,2434,199495,5767,427,84,68.6547619047619,0.014565632044390498,3.146946038747838
PM7,Can I Win A Nuzlocke If Every Pokemon Randomly Evolves Each Level?,2021-02-25 16:40:28+00:00,1933,132998,3449,139,42,82.11904761904762,0.012177442737025224,2.729364351343629
PM7,First to Get a Full Legendary Team Wins,2021-03-02 17:45:36+00:00,1275,1741631,38846,1619,793,48.98612862547289,0.02041394223343459,2.3689288948118175
PM7,I'm The Chosen One (Poke SMP),2021-03-04 16:17:59+00:00,1475,136304,3931,250,34,115.61764705882354,0.008649198677181379,3.0923523887780258
PM7,Pokemon But Type Matchups Are Flipped,2021-03-07 16:15:47+00:00,1822,155647,4798,373,50,95.96,0.010421008753647354,3.354385243531838
PM7,Pokemon But Types Are Reversed,2021-03-11 17:16:02+00:00,1328,70925,2383,148,26,91.65384615384616,0.010910616869492237,3.605216778286923
PM7,Poketuber Reacts To Most Popular Pokemon TikToker,2021-03-16 15:36:45+00:00,2624,1465156,25773,1024,526,48.99809885931559,0.020408955108058822,1.8648526163766863
PM7,Pokemon Death Swap...,2021-03-18 15:16:42+00:00,699,600727,15403,445,265,58.12452830188679,0.01720444069337142,2.682250007074761
PM7,Pokemon But Type Matchups Are Flipped Nuzlocke,2021-03-23 16:32:37+00:00,1123,61734,2579,225,22,117.22727272727273,0.008530438154323382,4.577704344445524
PM7,Best Nuzlocker Vs. Hardest Pokemon Games,2021-03-27 16:15:46+00:00,2476,167948,4993,489,89,56.10112359550562,0.017824954936911677,3.3170981494272036
PM7,Pokemon But Every Pokemon Is A New Regional Form,2021-04-01 15:27:31+00:00,1616,273499,7435,506,101,73.61386138613861,0.013584398117014122,2.9404129448370924
PM7,I Did The Impossible In Pixelmon,2021-04-10 15:45:15+00:00,1780,377809,8808,423,147,59.91836734693877,0.016689373297002725,2.482206617629543
PM7,We Pick Six Random Pokemon Then Race To Find Them,2021-04-24 14:38:18+00:00,1185,1246256,27933,996,470,59.43191489361702,0.01682597644363298,2.358985633770269
PM7,Pokemon But I Can't See What I Fight,2021-04-28 15:15:28+00:00,2045,787397,17758,959,293,60.60750853242321,0.016499605811465257,2.4142840269901966
PM7,New Pokemon Snap Start to Finish,2021-05-03 17:31:27+00:00,3049,288493,5028,241,97,51.83505154639175,0.019291964996022277,1.8600104681916025
PM7,Pokemon Emerald But Chat Decides The Rules,2021-05-08 14:45:43+00:00,3063,668397,13246,488,428,30.94859813084112,0.03231164125018873,2.118800652905384
PM7,We Pick Random Pokemon And Then Race To Snap Them,2021-05-13 15:45:03+00:00,994,1432678,25667,486,384,66.84114583333333,0.014960844664355008,1.8522654776579244
PM7,Pokemon But I Play In Reverse,2021-05-20 14:15:22+00:00,3051,2291622,28528,1193,716,39.84357541899441,0.025098149186763882,1.32818588755039
PM7,Pokemon But Every Pokemon Is A Mystery,2021-06-13 14:45:50+00:00,1956,300983,8215,239,94,87.3936170212766,0.011442483262325016,2.840027509859361
PM7,First To Get A Full Shiny Pokemon Team Wins,2021-06-25 17:30:29+00:00,1095,2211913,45347,2087,1411,32.138199858256556,0.031115619555869188,2.2082694934204015
PM7,"You Find a Shiny Pokemon, You Restart Your Game",2021-07-07 15:16:34+00:00,942,1675687,38029,5130,660,57.61969696969697,0.017355176312813907,2.6149871664576976
PM7,Pokemon But They Get Worse Every Level,2021-07-15 15:15:34+00:00,1631,1276323,18610,557,360,51.69444444444444,0.01934443847393874,1.52994187208097
PM7,First To Get A Full Box Of Shiny Pokemon Wins,2021-07-22 15:17:36+00:00,2106,1023028,22649,5901,452,50.10840707964602,0.019956730981500286,2.834917519364084
PM7,We Pick Three Random Pokemon Then Race To Find Them,2021-07-29 15:44:56+00:00,1210,2618918,47733,2030,929,51.3810548977395,0.019462426413592273,1.9356085222981398
PM7,I Tried A Shiny Pokemon Only Hardcore Nuzlocke,2021-07-31 16:03:50+00:00,2455,1083728,22504,811,956,23.539748953974897,0.042481336651262,2.2395841022839678
PM7,First To Catch A Shiny Legendary Pokemon Wins,2021-08-07 16:13:37+00:00,1352,1420361,35626,3928,789,45.153358681875794,0.022146746757985742,2.840334253052569
PM7,First To Get A Full Shiny Pixelmon Team Wins,2021-08-17 15:18:25+00:00,1231,1907531,35734,2326,967,36.95346432264736,0.027061062293613925,2.045943158984048
PM7,"First to Catch a Starter, Legend, and Shiny Wins",2021-08-26 15:25:08+00:00,1569,2723894,56329,1315,1285,43.83579766536965,0.022812405688011503,2.1634101767543084
